SITE_ID,SITE,SLFL,yDay,TEMP.mean,TEMP.sd,TEMP.mad,TEMP.q05,TEMP.q25,TEMP.q50,TEMP.q75,TEMP.q95,TEMP.count,yDay.summer
905,Abbott Point,FL,1,28.910998961805554,1.0789980723155193,1.0890793197374953,27.66249479166667,28.27454480729167,28.866172947916667,29.379152572916666,30.32400051041666,6,93
905,Abbott Point,FL,2,28.82001844097222,1.1239698669359484,0.8840806656062569,27.469083333333334,28.280106791666658,28.807921916666665,29.240810526041663,30.264479203125,6,94
905,Abbott Point,FL,3,28.870103149305553,1.1574489392246634,0.7616425847187429,27.3701875,28.459786468750004,28.95055210416666,29.348945911458323,30.23047763020833,6,95
905,Abbott Point,FL,4,28.948883017361112,1.209642648280306,0.693708555443745,27.332328125000004,28.61802035416667,29.09424904166667,29.39951668229166,30.315996880208328,6,96
905,Abbott Point,FL,5,28.929090260416665,1.189074474190044,0.5848006203812551,27.30780208333333,28.65049116666666,29.167044833333335,29.293945171875,30.215260890625,6,97
905,Abbott Point,FL,6,28.91973189930555,1.2670535593769499,0.7156076076187561,27.221645833333326,28.557472385416663,29.1444864375,29.29277691145833,30.348414005208323,6,98
905,Abbott Point,FL,7,28.914052430555557,1.2393913145709372,0.9078021111687414,27.224291666666666,28.421969807291674,29.243095864583335,29.352003078124998,30.256017171874994,6,99
905,Abbott Point,FL,8,28.814767381944442,1.1246660740332712,0.7982874374999982,27.311078124999995,28.33271358333333,29.13169172916667,29.141101031250003,30.052525,6,100
905,Abbott Point,FL,9,28.800361815972224,1.0724777569258213,0.6754787375000061,27.416666666666664,28.376215125,28.981056281249998,29.083719265625007,30.067106250000002,6,101
905,Abbott Point,FL,10,28.822397874999993,1.1173740564630497,0.8155072187500062,27.402505208333324,28.403677067708326,28.836898833333322,29.30281922395833,30.184239062499994,6,102
905,Abbott Point,FL,11,28.784541006944444,1.1843472447422885,1.1287682437500026,27.38903125,28.22263491666667,28.6161803125,29.466252114583337,30.2966015625,6,103
905,Abbott Point,FL,12,28.759869392361107,1.3035305234315901,1.391338016468756,27.342989583333328,28.008450994791662,28.47096546875,29.544469239583332,30.4916828125,6,104
905,Abbott Point,FL,13,28.59440445833333,1.2681744801866888,0.9712386578999831,27.31444791666667,27.894358817708337,28.14550816666666,29.493129640625,30.265620312499994,6,105
905,Abbott Point,FL,14,28.40153925,1.0256684536438907,0.8090734142749926,27.37040104166667,27.78484222395833,28.04766045833333,29.216206755208336,29.71355572916666,6,106
905,Abbott Point,FL,15,28.47685139583333,1.111704530278787,0.7789579164500073,27.492084401041662,27.651971953125,28.055735385416668,29.268523942708327,29.975058333333322,6,107
905,Abbott Point,FL,16,28.52008677083333,1.1216084898507432,0.6438808867749947,27.608308744791664,27.68603645833333,28.056178093749995,29.15524008854166,30.105689583333323,6,108
905,Abbott Point,FL,17,28.549787499999997,1.0327842502863058,0.7817008500000006,27.68728125,27.792372895833328,28.226875,28.92633022916666,30.04293958333333,6,109
905,Abbott Point,FL,18,28.642470211805552,0.968669184839435,0.6726370874999987,27.70948958333333,28.045004739583327,28.53647105208333,28.781449536458325,30.00477395833333,6,110
905,Abbott Point,FL,19,28.661876381944445,0.8749613128936622,0.7754522006437515,27.796432291666665,28.101375026041666,28.478927135416665,29.03323530729167,29.866856213541674,6,111
905,Abbott Point,FL,20,28.54541489236111,0.8084144948265046,1.0338122233250044,27.664505208333324,27.952466104166668,28.424286374999998,29.151222348958335,29.559068734375003,6,112
905,Abbott Point,FL,21,28.529384322916663,0.7308869207586128,0.8955134266312644,27.73652083333333,28.020986932291663,28.397598864583337,29.08270146875,29.446051010416664,6,113
905,Abbott Point,FL,22,28.549895166666662,0.5697630439007947,0.8381725897999972,27.925062499999992,28.065734374999995,28.526380208333336,29.00412147916666,29.222118270833327,6,114
905,Abbott Point,FL,23,28.52872078376182,0.4214438158787365,0.44472951865292076,28.007557180851066,28.26631737588653,28.55830726041666,28.753753265625004,29.040280781250004,6,115
905,Abbott Point,FL,24,28.566231656249997,0.46212598872643496,0.45854038125000485,27.96698958333333,28.29006466666666,28.661651218750002,28.782776567708332,29.093898958333327,6,116
905,Abbott Point,FL,25,28.546616663194442,0.5878637094322794,0.6685753812499955,27.787640625,28.26806197395833,28.549206239583327,28.950431770833323,29.219064583333328,6,117
905,Abbott Point,FL,26,28.51272193055555,0.7004191482135645,0.7094858750000078,27.564333333333323,28.271916182291662,28.544617875,29.017580255208337,29.247863541666664,6,118
905,Abbott Point,FL,27,28.556107986111112,0.6865343421382609,0.6987649164125098,27.60993955208333,28.297448864583327,28.637984437499995,29.076333885416673,29.232376041666676,6,119
905,Abbott Point,FL,28,28.577898246527777,0.7174232939938187,0.9479945632062574,27.655881755208334,28.11368172395833,28.664764562499997,29.08814269791667,29.367885416666667,6,120
905,Abbott Point,FL,29,28.641490951388885,0.8861925912778652,1.2848026738312546,27.590401026041665,27.91298952083333,28.71327080208333,29.33788645833333,29.630241666666667,6,121
905,Abbott Point,FL,30,28.668571226851846,0.9952950556385646,1.3775114587500008,27.551144114583323,27.834879635416662,28.712550937499994,29.499980208333326,29.73621041666666,6,122
905,Abbott Point,FL,31,28.480192483333326,0.9391375251836237,0.5887808608500007,27.640546966666662,27.900577166666668,27.97266666666666,29.218833333333325,29.63044333333332,5,123
905,Abbott Point,FL,32,28.465894191666663,0.9977142222341855,0.7874212150000035,27.577459191666666,27.711979291666665,28.0749375,29.12910416666667,29.72151749999999,5,124
905,Abbott Point,FL,33,28.589589520833336,1.0106377414581025,0.8377062194374816,27.680274041666674,27.87388729166667,28.19689583333333,29.194000000000003,29.879835000000003,5,125
905,Abbott Point,FL,34,28.536096208333333,1.1142044755108116,0.6769895069000106,27.358226700000003,28.163,28.344543499999997,28.80116666666667,29.932023333333333,5,126
905,Abbott Point,FL,35,28.69041004583333,1.1391072883867348,0.8441153756874916,27.43229093333333,28.2145625,28.783910520833327,28.848041666666667,30.06465833333333,5,127
905,Abbott Point,FL,36,28.837485379166658,1.1817332228619524,0.7725025216124982,27.57995236666666,28.2368125,28.718083333333325,29.239129145833324,30.309957495833327,5,128
905,Abbott Point,FL,37,29.07605454166666,1.248988709998666,1.5336724503624861,27.68329401666666,28.48814583333332,28.8330625,29.867510395833325,30.541080412499998,5,129
905,Abbott Point,FL,38,29.034770874999996,1.3405140310660022,1.6855866269374853,27.54364091666666,28.562687499999996,28.68429166666667,29.821204270833327,30.617674187500004,5,130
905,Abbott Point,FL,39,28.781048783333333,1.4773636905686498,2.040802019637508,27.181823316666666,28.255708333333324,28.28985416666667,29.691435604166667,30.542202120833338,5,131
905,Abbott Point,FL,40,28.676493391666668,1.5178741790589727,1.897518459199988,27.104074966666666,28.03387500000001,28.17791666666667,29.457775333333327,30.56457506666667,5,132
905,Abbott Point,FL,41,28.702099629166664,1.4821945288915903,1.1054387296750108,27.423917599999996,27.957354166666676,28.03616666666667,29.160691770833328,30.68472002083332,5,133
905,Abbott Point,FL,42,28.753539541666665,1.421202939426229,0.5004485721374975,27.708386649999998,27.90429166666667,27.99695833333333,29.1177123125,30.695002462499996,5,134
905,Abbott Point,FL,43,28.731965008333333,1.4111946345698902,0.7706679585500001,27.69847826666667,27.799708333333324,28.19297916666667,28.882379291666663,30.665745858333334,5,135
905,Abbott Point,FL,44,28.82729002916667,1.293568799642575,0.7232218551250074,27.811955820833333,28.155529104166664,28.372041666666668,28.859848125000006,30.590344625000004,5,136
905,Abbott Point,FL,45,28.870107537499997,1.0165174545575015,0.689770599962498,28.030094175000002,28.412970875,28.483479166666662,28.948723062499994,30.24653627916666,5,137
905,Abbott Point,FL,46,28.866169612499995,0.6210891317958186,0.30171231230000506,28.19646666666666,28.648,28.85150216666667,28.945389645833323,29.6309762625,5,138
905,Abbott Point,FL,47,28.867117079166665,0.547877528604151,0.5135849949999833,28.228508333333345,28.583125,28.92953333333332,29.079741645833327,29.498613329166666,5,139
905,Abbott Point,FL,48,28.69263170416666,0.6216797871910984,0.5388265997625092,27.933370833333324,28.49052083333332,28.682931229166666,29.046364791666672,29.368679625,5,140
905,Abbott Point,FL,49,28.625413354166664,0.772267109211727,0.49085828137500237,27.581266666666668,28.515833333333326,28.846912708333328,29.130412500000002,29.25510908333333,5,141
905,Abbott Point,FL,50,28.624232079166664,1.0820657484555263,0.6056482775000214,27.318485412499992,28.320343729166666,28.645770833333323,29.054275000000004,29.837055000000003,5,142
905,Abbott Point,FL,51,28.705132116666665,1.094034773614721,0.694116038787509,27.37939002916666,28.341616812499996,28.80979166666667,29.105037499999998,29.92531251666666,5,143
905,Abbott Point,FL,52,28.812889204166666,1.0968724516817594,0.37683046519998686,27.471112099999996,28.65372716666667,28.907895833333328,29.09391041666667,30.005545499999997,5,144
905,Abbott Point,FL,53,28.811599641666664,0.9439910147228756,0.37667908556250035,27.54264085416666,28.815620937499997,29.069687499999997,29.249762499999996,29.608777649999997,5,145
905,Abbott Point,FL,54,28.695928775,0.8478795691090377,0.37489709302500124,27.53327834166667,28.774725041666667,29.027589666666668,29.115145833333326,29.294442500000002,5,146
905,Abbott Point,FL,55,28.708817962499992,0.8447360828765672,0.40235935460000904,27.546777095833328,28.650802145833328,29.075395833333324,29.200337499999996,29.317494299999996,5,147
905,Abbott Point,FL,56,28.77533335416667,0.7325439760409906,0.14670947838749268,27.763026683333333,28.71088341666667,29.17940416666667,29.18195833333333,29.25907835,5,148
905,Abbott Point,FL,57,28.770004537499997,0.6428382822399832,0.6023741716125076,27.937707033333332,28.4576185,28.962079187499995,29.254220833333324,29.345544166666663,5,149
905,Abbott Point,FL,58,28.800094591666667,0.48075991494832454,0.5687778996375061,28.299326254166665,28.531464604166665,28.62492710416667,29.243041666666667,29.336406666666665,5,150
905,Abbott Point,FL,59,28.693375879166666,0.5454603640738569,0.3594225481874982,28.22408838333333,28.238,28.46303766666666,29.1400625,29.3521475,5,151
905,Abbott Point,FL,60,28.786949549999996,0.5136035477325286,0.24009134826249365,28.3439208375,28.448437520833323,28.479731062499997,29.29652083333332,29.3731175,5,152
905,Abbott Point,FL,61,28.829159237499997,0.48166968058287735,0.5926418292374971,28.34153253333333,28.553162666666665,28.688356437499994,29.105833333333326,29.429021666666667,5,153
905,Abbott Point,FL,62,28.781205037499998,0.5198966848013149,0.166869996737495,28.38379583333333,28.428562499999995,28.485156437499995,29.04219375,29.47044541666666,5,154
905,Abbott Point,FL,63,28.780175286684393,0.5774983329946412,0.4281245826635528,28.24588289007092,28.430520833333322,28.48848947916666,29.243819799999997,29.47942229333333,5,155
905,Abbott Point,FL,64,28.53773078645833,0.5895663603168587,0.6328756087499956,27.902498958333325,28.214411458333334,28.56414490625,28.887464234374995,29.135982846874995,4,156
905,Abbott Point,FL,65,28.395888515624996,0.45436807928056977,0.5188389587499919,27.918655208333323,28.10519270833333,28.414356197916668,28.70505200520833,28.847267067708323,4,157
905,Abbott Point,FL,66,28.195181749999996,0.3762997219592413,0.2692169326000053,27.899217708333328,27.917755208333332,28.091615583333333,28.369042125,28.636138425,4,158
905,Abbott Point,FL,67,28.132713015625,0.4537053333613884,0.14100143750001135,27.817470517708326,27.911769255208327,27.967582281250003,28.188526041666673,28.67913854166667,4,159
905,Abbott Point,FL,68,28.143372322916665,0.4180048990770954,0.2659413750000083,27.792406622916662,27.909116447916663,28.03986235416667,28.27411822916667,28.639251979166666,4,160
905,Abbott Point,FL,69,28.255094218749996,0.42156649139211116,0.3037245093750024,27.779745833333326,28.14564583333333,28.312141562499995,28.421589947916665,28.650576322916663,4,161
