SITE_ID,SITE,SLFL,yDay,TEMP.mean,TEMP.sd,TEMP.mad,TEMP.q05,TEMP.q25,TEMP.q50,TEMP.q75,TEMP.q95,TEMP.count,yDay.summer
907,Lucinda,FL,1,29.207765178571425,0.8888237225396821,0.546696395000008,27.82278125,28.94213541666666,29.493437499999995,29.73621666666667,29.976916458333328,7,93
907,Lucinda,FL,2,29.336674107142855,0.9865122137629293,0.3462828512500101,27.854691666666668,28.927385416666667,29.732708333333324,29.862399999999994,30.205760416666664,7,94
907,Lucinda,FL,3,29.576749999999997,0.8184389286849602,0.45284781499997917,28.376852083333326,29.170968749999997,29.88429166666667,30.067169791666657,30.299888541666668,7,95
907,Lucinda,FL,4,29.621027083333328,0.9083545393939298,0.3911963649999868,28.279277083333326,29.164177083333325,30.003625,30.226056249999996,30.308017708333324,7,96
907,Lucinda,FL,5,29.65171726190476,0.9537939941476667,0.37727845750001987,28.146506249999995,29.367187499999993,30.102220833333323,30.232929166666672,30.371260416666672,7,97
907,Lucinda,FL,6,29.732480952380953,0.8353021027496427,0.37289243249999016,28.40584583333333,29.513020833333336,30.176979166666673,30.19763541666667,30.363087916666665,7,98
907,Lucinda,FL,7,29.83105952380952,0.5256703441486744,0.44127426875000314,29.17860833333333,29.440979166666665,29.93763541666667,30.10697916666666,30.492265624999995,7,99
907,Lucinda,FL,8,29.91146369047619,0.38282623733450055,0.18455281250001124,29.598937499999998,29.677721874999996,29.7515625,30.008929166666668,30.514054375,7,100
907,Lucinda,FL,9,29.925905059523807,0.43880704056029,0.2345040775000155,29.555136666666662,29.630935416666663,29.752291666666668,30.093572916666663,30.605949791666667,7,101
907,Lucinda,FL,10,29.864709226190474,0.553385493820721,0.6995092125000032,29.336831875,29.383733333333332,29.82104166666667,30.17826041666666,30.64819791666666,7,102
907,Lucinda,FL,11,29.79701875,0.6645905378440922,0.3572479137499844,29.212314791666667,29.327892708333337,29.44500208333332,30.147614583333336,30.78685729166667,7,103
907,Lucinda,FL,12,29.702859523809522,0.770237753513164,0.7311688999999849,28.840785416666662,29.1483,29.81205833333333,29.978781249999997,30.749184166666666,7,104
907,Lucinda,FL,13,29.353994047619043,0.9950712600186481,0.9969156837500184,28.052870833333323,28.771242708333325,29.355458333333328,29.894038541666667,30.597658541666675,7,105
907,Lucinda,FL,14,29.152212183383988,1.2702905504500668,0.493980698749983,27.338852083333325,28.690114583333326,29.34929166666667,29.678685350177304,30.604969166666663,7,106
907,Lucinda,FL,15,28.987763095238094,1.1613386103570849,0.7084634987500081,27.30785625,28.603354166666662,29.13402291666667,29.60259166666667,30.24685520833333,7,107
907,Lucinda,FL,16,29.266490476190476,0.6869855477252472,1.2556293837499948,28.612389583333332,28.621843750000004,29.476035416666665,29.552027083333332,30.188167291666666,7,108
907,Lucinda,FL,17,29.4938619047619,0.5798377859231411,0.46522134750000016,28.859195833333327,29.136968749999998,29.43457916666667,29.753334374999998,30.326148333333325,7,109
907,Lucinda,FL,18,29.568973809523808,0.4487870472460554,0.33793087125000676,28.983941666666666,29.28013541666667,29.628527083333324,29.823801041666663,30.1203875,7,110
907,Lucinda,FL,19,29.723447916666665,0.4235520813402295,0.6499687512500152,29.193431249999996,29.423395833333327,29.654856250000005,30.066344791666666,30.208734166666666,7,111
907,Lucinda,FL,20,29.864701488095236,0.4821746488660899,0.7589738275000283,29.232014583333328,29.563531249999997,29.880033333333323,30.2004875,30.439328125,7,112
907,Lucinda,FL,21,29.9474619047619,0.5721652718664693,0.6992930000000172,29.216439583333326,29.524864583333322,30.03375,30.43443333333333,30.551144166666663,7,113
907,Lucinda,FL,22,30.042202083333333,0.5331007543048956,0.5668999087499913,29.339562500000003,29.718895833333335,30.038041666666672,30.506021874999995,30.607578749999995,7,114
907,Lucinda,FL,23,30.133186607142854,0.5120053073097346,0.49460771499999595,29.42010833333333,29.933374999999998,30.093604166666665,30.48881979166666,30.702188541666665,7,115
907,Lucinda,FL,24,30.148002976190476,0.5673160830040838,0.14003156999999758,29.338458333333328,30.099312500000003,30.16127916666667,30.431326041666665,30.74041875,7,116
907,Lucinda,FL,25,30.09780476190476,0.5711436423407192,0.48374149249997234,29.30204958333333,29.89879791666667,30.220333333333322,30.39505104166667,30.74634375,7,117
907,Lucinda,FL,26,30.099500892857137,0.4626738225002473,0.40696134500001496,29.572833333333328,29.804306249999996,30.134979166666675,30.276942708333323,30.753415208333323,7,118
907,Lucinda,FL,27,30.17867797619047,0.3371816478396158,0.3795857537499885,29.82679916666666,29.89625,30.148527083333324,30.40959375,30.625228958333324,7,119
907,Lucinda,FL,28,30.162606845238095,0.4382275793732885,0.24132403749999434,29.590925,29.992094791666663,30.092291666666668,30.415914583333333,30.722311249999997,7,120
907,Lucinda,FL,29,29.909782586119555,0.4123142565439615,0.5361822899999961,29.509879880319147,29.593094791666672,29.87323541666667,30.07822291666666,30.52097958333333,7,121
907,Lucinda,FL,30,29.87832232142857,0.3177054617054087,0.4617681249999961,29.489138333333322,29.622425,30.0045,30.067619791666665,30.259742708333334,7,122
907,Lucinda,FL,31,29.89011428571428,0.3112643476130087,0.3349347837500074,29.510866458333325,29.681214583333322,29.904999999999998,30.092154166666663,30.28199666666667,7,123
907,Lucinda,FL,32,29.655511309523806,0.5826223944144002,0.593410649999989,28.83542729166667,29.320299999999996,29.81245833333333,30.04541666666666,30.297189583333328,7,124
907,Lucinda,FL,33,29.593622321428573,0.7794962709813559,0.7134549187500105,28.604069791666664,29.125732291666665,29.602916666666673,30.200414583333338,30.50469791666667,7,125
907,Lucinda,FL,34,29.567880654761904,0.964260549209468,0.8682816012500094,28.259333124999998,29.033607291666662,29.592852083333327,30.169809375,30.69477916666667,7,126
